track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre_id,tempo_normalized,loudness_normalized,popularity_normalized,duration_ms_normalized,key_0,key_1,key_2,key_3,key_4,key_5,key_6,key_7,key_8,key_9,key_10,key_11,ts_1,ts_3,ts_4,ts_5,genre_acoustic,genre_afrobeat,genre_alt-rock,genre_alternative,genre_ambient,genre_anime,genre_black-metal,genre_bluegrass,genre_blues,genre_brazil,genre_breakbeat,genre_british,genre_cantopop,genre_chicago-house,genre_children,genre_chill,genre_classical,genre_club,genre_comedy,genre_country,genre_dance,genre_dancehall,genre_death-metal,genre_deep-house,genre_detroit-techno,genre_disco,genre_disney,genre_drum-and-bass,genre_dub,genre_dubstep,genre_edm,genre_electro,genre_electronic,genre_emo,genre_folk,genre_forro,genre_french,genre_funk,genre_garage,genre_german,genre_gospel,genre_goth,genre_grindcore,genre_groove,genre_grunge,genre_guitar,genre_happy,genre_hard-rock,genre_hardcore,genre_hardstyle,genre_heavy-metal,genre_hip-hop,genre_honky-tonk,genre_house,genre_idm,genre_indian,genre_indie,genre_indie-pop,genre_industrial,genre_iranian,genre_j-dance,genre_j-idol,genre_j-pop,genre_j-rock,genre_jazz,genre_k-pop,genre_kids,genre_latin,genre_latino,genre_malay,genre_mandopop,genre_metal,genre_metalcore,genre_minimal-techno,genre_mpb,genre_new-age,genre_opera,genre_pagode,genre_party,genre_piano,genre_pop,genre_pop-film,genre_power-pop,genre_progressive-house,genre_psych-rock,genre_punk,genre_punk-rock,genre_r-n-b,genre_reggae,genre_reggaeton,genre_rock,genre_rock-n-roll,genre_rockabilly,genre_romance,genre_sad,genre_salsa,genre_samba,genre_sertanejo,genre_show-tunes,genre_singer-songwriter,genre_ska,genre_sleep,genre_songwriter,genre_soul,genre_spanish,genre_study,genre_swedish,genre_synth-pop,genre_tango,genre_techno,genre_trance,genre_trip-hop,genre_turkish,genre_world-music,mood_score,transition_score,calm,happy,energetic,sad,dark,romantic,focus,hype
19ZqkmnTTcFYyjWTtiuJiK,Dean Martin,All I Want For Christmas Is You,Rudolph The Red-Nosed Reindeer,0,135760,0,0.478,0.201,-16.79,1,0.0332,0.919,0.0,0.0854,0.857,136.47,64,0.4985176289568985,0.5829274494845764,0.0,0.0229742631181299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529,0.5198150261471582,0.2,0.9,0.3,0.0,0.0,0.4,0.1,0.2
3UFbSrtbzJ6MhKFJ5oHKEc,Yiruma,f r a m e,Walking In The Forest - Piano Version,43,189000,0,0.476,0.065,-18.363,0,0.111,0.991,0.942,0.0865,0.154,134.293,75,0.4883052183213555,0.5521585196486903,0.43,0.0331705766260429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1095,0.5054879126566819,0.8,0.1,0.2,0.6,0.3,0.4,0.7,0.0
0xvvQub2aEkFf9ZVVbjFE9,Epr Iyer,Koi Gham Nahi,Koi Gham Nahi,50,171849,0,0.551,0.661,-7.304,1,0.14,0.499,0.0,0.174,0.469,160.005,55,0.6089214343347156,0.768479940535571,0.5,0.029885885172733,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.565,0.6428004582900955,0.2,0.6,0.7,0.1,0.1,0.3,0.4,0.6
3LQ0RDsFVMYrUfPYOgncCh,Cheer Chen,沙發海,台北某個地方,50,256026,0,0.479,0.434,-6.624,1,0.0346,0.89,1.02e-06,0.109,0.206,133.472,70,0.4844538682378548,0.781781194374352,0.5,0.0460071301418463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0.5817450208707357,0.6,0.3,0.4,0.2,0.1,0.3,0.7,0.2
4yfJpqnjxWd7iHFyYUVC26,Eve,Kaizin,Yoruwahonoka,53,193921,0,0.747,0.672,-6.267,1,0.0616,0.00694,0.0,0.126,0.611,119.017,5,0.4166447751111777,0.788764352639712,0.53,0.0341130270162089,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6415,0.6508030425836299,0.1,0.7,0.7,0.1,0.1,0.3,0.4,0.6
3nImoHhXBOqYcdTN8gt9eE,Matt Costa,sadsadchristmas,I Bet On Flying High,0,155000,0,0.543,0.359,-6.571,1,0.0302,0.651,0.0,0.0981,0.346,109.735,0,0.3731024712438781,0.7828179097470805,0.0,0.0266590315608843,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3525,0.5663067936636529,0.4,0.3,0.3,0.1,0.0,0.2,0.5,0.1
3PqQk1j38CkbO7UVtKbJ2L,Hank Williams,The Complete Hank Williams,Swing Wide Your Gate Of Love,10,141333,0,0.492,0.292,-11.851,1,0.041,0.946,0.0,0.587,0.647,167.968,52,0.6462762464113485,0.6795375858224283,0.1,0.0240415819607219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4695,0.6059379440779256,0.2,0.7,0.6,0.1,0.0,0.4,0.2,0.5
4xR3MAscflQ262kMeiKshQ,Frank Ocean,Blonde,Skyline To,65,184600,1,0.43,0.296,-13.645,1,0.0583,0.882,6.21e-06,0.104,0.386,129.048,103,0.4637006736344359,0.6444457484889383,0.65,0.0323279060881988,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3409999999999999,0.5127154740411247,0.6,0.3,0.4,0.2,0.1,0.5,0.7,0.2
4xU4wWPzUNlQgTfaKCcheW,Timmies;Shiloh Dynasty,Passion & Confusion,You Are Loving,57,100812,0,0.814,0.333,-11.56,0,0.189,0.874,3.54e-06,0.615,0.387,99.994,94,0.3274069765259977,0.68522974003873,0.57,0.0162811608552722,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.6088789055215759,0.7,0.3,0.4,0.5,0.2,0.4,0.6,0.1
2xOxJOUCQRc4nMIwwHAKI7,The Holydrug Couple,Moonlust,If I Could Find You (Eternity),54,180848,0,0.557,0.457,-9.349,1,0.0343,0.0469,0.015,0.179,0.343,67.015,84,0.1727009175689114,0.7284783756821783,0.54,0.0316093379386555,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4860597644170299,0.4,0.3,0.3,0.2,0.1,0.5,0.4,0.1
5Pk2JQFKZyFnA9e7BAQQQm,Jonah Baker,Stuck with U (Acoustic),Stuck with U - Acoustic,51,188181,0,0.558,0.209,-8.934,1,0.0515,0.852,0.0,0.111,0.41,174.887,0,0.6787336047886213,0.7365960526573166,0.51,0.0330137249963851,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3095,0.6577765524819794,0.4,0.6,0.5,0.1,0.0,0.3,0.4,0.2
1BDzkh7g7ZDnmOQgJ82rp5,Skinny Atlas;dhan,I Believed,I Believed,41,160000,0,0.962,0.265,-11.224,0,0.0796,0.525,0.00884,0.106,0.32,120.017,94,0.4213358227159288,0.6918021242884808,0.41,0.0276166117175253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2925,0.6917126490014699,0.4,0.2,0.6,0.3,0.2,0.1,0.5,0.7
03YuyrltrfOOtysn0HBvax,Skank;Michael Fossenkemper,O Samba Poconé,Tão Seu,45,243666,0,0.77,0.786,-3.516,0,0.0553,0.0322,0.000664,0.182,0.969,153.8,2,0.5798134839472351,0.8425757486845451,0.45,0.0436399919946298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8775,0.73079641087726,0.1,0.8,0.9,0.2,0.1,0.3,0.2,0.7
4zaBf1Dkn1gr7QcRxAWSSg,Us The Duo,Us,Take Me Home,46,257706,0,0.356,0.193,-10.476,1,0.0311,0.14,2.6e-05,0.116,0.14,145.428,0,0.5405400334002588,0.7064335035111398,0.46,0.0463288770744777,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1665,0.5343245123037995,0.1,0.2,0.3,0.1,0.0,0.1,0.2,0.1
6ERSeYdw1JMv58g3CHrOQU,Lack Of Afro,This Time,The Importance of Elsewhere,21,243186,0,0.795,0.727,-9.737,1,0.0494,0.155,0.0112,0.131,0.826,108.036,1,0.365132381363406,0.720888836727109,0.21,0.0435480642995923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7765,0.6270070726968383,0.1,0.8,0.7,0.0,0.1,0.2,0.3,0.7
5sOHEiisdvTE72NZ2wFJvG,FKA twigs,I'm Blue - Hits of 2022,killer,0,176876,0,0.401,0.619,-7.035,0,0.21,0.168,0.0,0.272,0.757,78.763,111,0.2278113448295273,0.7737417600688534,0.0,0.0308486362622199,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.688,0.4675177016327936,0.2,0.3,0.5,0.4,0.6,0.3,0.3,0.4
2r5HFOAuvPhyo0qvY32Dlo,Raghav Chaitanya,Thappad,Ek Tukda Dhoop,40,325821,0,0.513,0.43,-8.124,1,0.0271,0.715,0.000228,0.177,0.202,107.825,102,0.3641425703188035,0.7524401932593939,0.4,0.0593739915483975,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.316,0.5431942545260658,0.4,0.3,0.4,0.2,0.1,0.3,0.5,0.2
0ZbghqrVhOtGom63oKxONU,Powfu;KMays,draw you inside my book (feat. KMays),draw you inside my book (feat. KMays),51,144000,1,0.655,0.635,-6.872,1,0.17,0.819,6.05e-05,0.11,0.174,80.065,94,0.2339190888109132,0.776930148856679,0.51,0.0245523552162742,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4044999999999999,0.5552830792225307,0.7,0.1,0.4,0.6,0.2,0.3,0.7,0.1
0i5RkqFU2XfihIcxTxG3h1,Biba Dupont,Home full of solipsism,Home full of solipsism,56,177882,0,0.479,0.0431,-28.446,1,0.0378,0.996,0.94,0.0914,0.172,95.694,79,0.307235471825568,0.3549283101539424,0.56,0.031041301389736,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1075499999999999,0.3803879273265034,0.8,0.1,0.1,0.3,0.2,0.2,0.7,0.0
6HU7xSepPOCF36PSh0omR2,The Beach Boys,Best Christmas Songs 2022,Little Saint Nick - 1991 Remix,0,118840,0,0.602,0.553,-9.336,1,0.0328,0.108,0.0,0.0512,0.971,130.594,84,0.4709530332313811,0.7287326643585079,0.0,0.0197338118680569,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.762,0.6005618991966297,0.1,0.9,0.7,0.0,0.0,0.2,0.2,0.6
5LgwTrB1iYwi5C1dXT6Q2J,iamjakehill;Josh A,miss me,miss me,51,153600,1,0.805,0.464,-9.159,1,0.0484,0.226,0.0,0.104,0.69,150.008,33,0.5620250314300189,0.7321949024900729,0.51,0.0263909091170249,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.577,0.6997399779733641,0.1,0.6,0.8,0.2,0.1,0.2,0.3,0.7
3PURbsY67tLMyausOABtit,Maribou State;Khruangbin,Kingdoms In Colour,Feel Good (feat. Khruangbin),58,267200,0,0.566,0.757,-8.37,0,0.0355,0.328,0.84,0.396,0.403,102.016,38,0.3368922747828045,0.7476282690765409,0.58,0.0481471302759075,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5800000000000001,0.5501735146197818,0.3,0.4,0.6,0.2,0.1,0.3,0.7,0.2
0c0Z5agmnSibjIWjdZV6R1,Aphex Twin,Come To Daddy,IZ-US,54,177266,0,0.581,0.459,-14.519,0,0.0314,0.0398,0.881,0.151,0.315,119.042,4,0.4167620513012965,0.6273497251726229,0.54,0.0309233275144379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387,0.5417039254913064,0.6,0.1,0.4,0.3,0.5,0.0,0.7,0.2
6i9997Q9R4M7RuqQEHq3ed,Vismay Patel,Badra Bahara,Badra Bahara,46,156107,0,0.77,0.273,-14.931,1,0.0311,0.497,0.0726,0.121,0.447,100.032,99,0.3275852363349782,0.6192907301997145,0.46,0.0268710398075646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.5722919888448975,0.3,0.5,0.4,0.1,0.1,0.3,0.6,0.2
2a1iMaoWQ5MnvLFBDv4qkf,Radiohead,The Bends,High and Dry,75,257480,0,0.419,0.383,-11.782,1,0.0256,0.0724,0.0176,0.0896,0.35,87.568,3,0.2691160189893606,0.6808872718737162,0.75,0.0462855944513975,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3665,0.4563344302876923,0.4,0.1,0.3,0.7,0.6,0.1,0.5,0.1
0bjsMl6oNTuvem3dvX2tDs,Geraldo Azevedo,Ao Vivo Comigo,Ai Que Saudade D'Ocê - Ao Vivo,40,195133,0,0.507,0.399,-12.533,1,0.0282,0.82,0.000432,0.639,0.327,106.256,74,0.3567823166269491,0.6661972106488273,0.4,0.0343451444461787,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363,0.5099931757585922,0.3,0.4,0.3,0.2,0.1,0.5,0.2,0.3
11jFSuok2S4g04ziCBd44w,R.B James,Let Me Reach That Mountain,Let Me Reach That Mountain,46,211500,0,0.704,0.111,-19.914,0,0.0599,0.925,0.889,0.106,0.179,74.969,45,0.2100135102171016,0.5218199244958237,0.46,0.0374796873309272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145,0.4786111449043084,0.7,0.1,0.2,0.6,0.4,0.2,0.8,0.1
0Gk3Y8uDCWdJL5IiqOUkTp,J Prince,Unlimited,Good oh,16,225388,0,0.83,0.842,-4.391,1,0.139,0.136,0.00397,0.0614,0.768,118.023,1,0.4119818737920551,0.8254601647008196,0.16,0.0401394619740131,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8049999999999999,0.6891473461642916,0.1,0.8,0.9,0.0,0.1,0.2,0.3,0.8
6xJOhSm4SvZwzy3uhWz26O,Andrew Belle,Black Bear,The Enemy,62,286865,0,0.536,0.89,-5.222,1,0.0375,0.078,0.0202,0.131,0.273,121.974,34,0.4305162028784268,0.8092052500831327,0.62,0.0519132930319764,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5815,0.5919071509871866,0.1,0.3,0.7,0.2,0.1,0.2,0.3,0.5
